id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Myo pri|Myo pri	Myo pri|Luminal pri	Myo pri|Naive CD4+ T pri	Myo pri|Macrophages pri	Myo pri|Basophils pri	Myo pri|Effector CD8+ T pri	Myo pri|Neutrophils pri	Myo pri|Plasmacytoid Dendritic pri	Myo pri|CD8+ NKT-like pri	Myo pri|Naive B pri	Myo pri|Plasma B pri	Myo pri|CAF pri	Luminal pri|Myo pri	Luminal pri|Luminal pri	Luminal pri|Naive CD4+ T pri	Luminal pri|Macrophages pri	Luminal pri|Basophils pri	Luminal pri|Effector CD8+ T pri	Luminal pri|Neutrophils pri	Luminal pri|Plasmacytoid Dendritic pri	Luminal pri|CD8+ NKT-like pri	Luminal pri|Naive B pri	Luminal pri|Plasma B pri	Luminal pri|CAF pri	Naive CD4+ T pri|Myo pri	Naive CD4+ T pri|Luminal pri	Naive CD4+ T pri|Naive CD4+ T pri	Naive CD4+ T pri|Macrophages pri	Naive CD4+ T pri|Basophils pri	Naive CD4+ T pri|Effector CD8+ T pri	Naive CD4+ T pri|Neutrophils pri	Naive CD4+ T pri|Plasmacytoid Dendritic pri	Naive CD4+ T pri|CD8+ NKT-like pri	Naive CD4+ T pri|Naive B pri	Naive CD4+ T pri|Plasma B pri	Naive CD4+ T pri|CAF pri	Macrophages pri|Myo pri	Macrophages pri|Luminal pri	Macrophages pri|Naive CD4+ T pri	Macrophages pri|Macrophages pri	Macrophages pri|Basophils pri	Macrophages pri|Effector CD8+ T pri	Macrophages pri|Neutrophils pri	Macrophages pri|Plasmacytoid Dendritic pri	Macrophages pri|CD8+ NKT-like pri	Macrophages pri|Naive B pri	Macrophages pri|Plasma B pri	Macrophages pri|CAF pri	Basophils pri|Myo pri	Basophils pri|Luminal pri	Basophils pri|Naive CD4+ T pri	Basophils pri|Macrophages pri	Basophils pri|Basophils pri	Basophils pri|Effector CD8+ T pri	Basophils pri|Neutrophils pri	Basophils pri|Plasmacytoid Dendritic pri	Basophils pri|CD8+ NKT-like pri	Basophils pri|Naive B pri	Basophils pri|Plasma B pri	Basophils pri|CAF pri	Effector CD8+ T pri|Myo pri	Effector CD8+ T pri|Luminal pri	Effector CD8+ T pri|Naive CD4+ T pri	Effector CD8+ T pri|Macrophages pri	Effector CD8+ T pri|Basophils pri	Effector CD8+ T pri|Effector CD8+ T pri	Effector CD8+ T pri|Neutrophils pri	Effector CD8+ T pri|Plasmacytoid Dendritic pri	Effector CD8+ T pri|CD8+ NKT-like pri	Effector CD8+ T pri|Naive B pri	Effector CD8+ T pri|Plasma B pri	Effector CD8+ T pri|CAF pri	Neutrophils pri|Myo pri	Neutrophils pri|Luminal pri	Neutrophils pri|Naive CD4+ T pri	Neutrophils pri|Macrophages pri	Neutrophils pri|Basophils pri	Neutrophils pri|Effector CD8+ T pri	Neutrophils pri|Neutrophils pri	Neutrophils pri|Plasmacytoid Dendritic pri	Neutrophils pri|CD8+ NKT-like pri	Neutrophils pri|Naive B pri	Neutrophils pri|Plasma B pri	Neutrophils pri|CAF pri	Plasmacytoid Dendritic pri|Myo pri	Plasmacytoid Dendritic pri|Luminal pri	Plasmacytoid Dendritic pri|Naive CD4+ T pri	Plasmacytoid Dendritic pri|Macrophages pri	Plasmacytoid Dendritic pri|Basophils pri	Plasmacytoid Dendritic pri|Effector CD8+ T pri	Plasmacytoid Dendritic pri|Neutrophils pri	Plasmacytoid Dendritic pri|Plasmacytoid Dendritic pri	Plasmacytoid Dendritic pri|CD8+ NKT-like pri	Plasmacytoid Dendritic pri|Naive B pri	Plasmacytoid Dendritic pri|Plasma B pri	Plasmacytoid Dendritic pri|CAF pri	CD8+ NKT-like pri|Myo pri	CD8+ NKT-like pri|Luminal pri	CD8+ NKT-like pri|Naive CD4+ T pri	CD8+ NKT-like pri|Macrophages pri	CD8+ NKT-like pri|Basophils pri	CD8+ NKT-like pri|Effector CD8+ T pri	CD8+ NKT-like pri|Neutrophils pri	CD8+ NKT-like pri|Plasmacytoid Dendritic pri	CD8+ NKT-like pri|CD8+ NKT-like pri	CD8+ NKT-like pri|Naive B pri	CD8+ NKT-like pri|Plasma B pri	CD8+ NKT-like pri|CAF pri	Naive B pri|Myo pri	Naive B pri|Luminal pri	Naive B pri|Naive CD4+ T pri	Naive B pri|Macrophages pri	Naive B pri|Basophils pri	Naive B pri|Effector CD8+ T pri	Naive B pri|Neutrophils pri	Naive B pri|Plasmacytoid Dendritic pri	Naive B pri|CD8+ NKT-like pri	Naive B pri|Naive B pri	Naive B pri|Plasma B pri	Naive B pri|CAF pri	Plasma B pri|Myo pri	Plasma B pri|Luminal pri	Plasma B pri|Naive CD4+ T pri	Plasma B pri|Macrophages pri	Plasma B pri|Basophils pri	Plasma B pri|Effector CD8+ T pri	Plasma B pri|Neutrophils pri	Plasma B pri|Plasmacytoid Dendritic pri	Plasma B pri|CD8+ NKT-like pri	Plasma B pri|Naive B pri	Plasma B pri|Plasma B pri	Plasma B pri|CAF pri	CAF pri|Myo pri	CAF pri|Luminal pri	CAF pri|Naive CD4+ T pri	CAF pri|Macrophages pri	CAF pri|Basophils pri	CAF pri|Effector CD8+ T pri	CAF pri|Neutrophils pri	CAF pri|Plasmacytoid Dendritic pri	CAF pri|CD8+ NKT-like pri	CAF pri|Naive B pri	CAF pri|Plasma B pri	CAF pri|CAF pri	Myo LN|Myo LN	Myo LN|Luminal LN	Myo LN|Naive B LN	Myo LN|Naive CD4+ T LN	Myo LN|Effector CD8+ T LN	Myo LN|CD8+ NKT-like LN	Myo LN|Plasmacytoid Dendritic LN	Myo LN|Macrophages LN	Myo LN|Neutrophils LN	Myo LN|Myeloid Dendritic LN	Myo LN|Plasma B LN	Myo LN|Basophils LN	Myo LN|CAF LN	Luminal LN|Myo LN	Luminal LN|Luminal LN	Luminal LN|Naive B LN	Luminal LN|Naive CD4+ T LN	Luminal LN|Effector CD8+ T LN	Luminal LN|CD8+ NKT-like LN	Luminal LN|Plasmacytoid Dendritic LN	Luminal LN|Macrophages LN	Luminal LN|Neutrophils LN	Luminal LN|Myeloid Dendritic LN	Luminal LN|Plasma B LN	Luminal LN|Basophils LN	Luminal LN|CAF LN	Naive B LN|Myo LN	Naive B LN|Luminal LN	Naive B LN|Naive B LN	Naive B LN|Naive CD4+ T LN	Naive B LN|Effector CD8+ T LN	Naive B LN|CD8+ NKT-like LN	Naive B LN|Plasmacytoid Dendritic LN	Naive B LN|Macrophages LN	Naive B LN|Neutrophils LN	Naive B LN|Myeloid Dendritic LN	Naive B LN|Plasma B LN	Naive B LN|Basophils LN	Naive B LN|CAF LN	Naive CD4+ T LN|Myo LN	Naive CD4+ T LN|Luminal LN	Naive CD4+ T LN|Naive B LN	Naive CD4+ T LN|Naive CD4+ T LN	Naive CD4+ T LN|Effector CD8+ T LN	Naive CD4+ T LN|CD8+ NKT-like LN	Naive CD4+ T LN|Plasmacytoid Dendritic LN	Naive CD4+ T LN|Macrophages LN	Naive CD4+ T LN|Neutrophils LN	Naive CD4+ T LN|Myeloid Dendritic LN	Naive CD4+ T LN|Plasma B LN	Naive CD4+ T LN|Basophils LN	Naive CD4+ T LN|CAF LN	Effector CD8+ T LN|Myo LN	Effector CD8+ T LN|Luminal LN	Effector CD8+ T LN|Naive B LN	Effector CD8+ T LN|Naive CD4+ T LN	Effector CD8+ T LN|Effector CD8+ T LN	Effector CD8+ T LN|CD8+ NKT-like LN	Effector CD8+ T LN|Plasmacytoid Dendritic LN	Effector CD8+ T LN|Macrophages LN	Effector CD8+ T LN|Neutrophils LN	Effector CD8+ T LN|Myeloid Dendritic LN	Effector CD8+ T LN|Plasma B LN	Effector CD8+ T LN|Basophils LN	Effector CD8+ T LN|CAF LN	CD8+ NKT-like LN|Myo LN	CD8+ NKT-like LN|Luminal LN	CD8+ NKT-like LN|Naive B LN	CD8+ NKT-like LN|Naive CD4+ T LN	CD8+ NKT-like LN|Effector CD8+ T LN	CD8+ NKT-like LN|CD8+ NKT-like LN	CD8+ NKT-like LN|Plasmacytoid Dendritic LN	CD8+ NKT-like LN|Macrophages LN	CD8+ NKT-like LN|Neutrophils LN	CD8+ NKT-like LN|Myeloid Dendritic LN	CD8+ NKT-like LN|Plasma B LN	CD8+ NKT-like LN|Basophils LN	CD8+ NKT-like LN|CAF LN	Plasmacytoid Dendritic LN|Myo LN	Plasmacytoid Dendritic LN|Luminal LN	Plasmacytoid Dendritic LN|Naive B LN	Plasmacytoid Dendritic LN|Naive CD4+ T LN	Plasmacytoid Dendritic LN|Effector CD8+ T LN	Plasmacytoid Dendritic LN|CD8+ NKT-like LN	Plasmacytoid Dendritic LN|Plasmacytoid Dendritic LN	Plasmacytoid Dendritic LN|Macrophages LN	Plasmacytoid Dendritic LN|Neutrophils LN	Plasmacytoid Dendritic LN|Myeloid Dendritic LN	Plasmacytoid Dendritic LN|Plasma B LN	Plasmacytoid Dendritic LN|Basophils LN	Plasmacytoid Dendritic LN|CAF LN	Macrophages LN|Myo LN	Macrophages LN|Luminal LN	Macrophages LN|Naive B LN	Macrophages LN|Naive CD4+ T LN	Macrophages LN|Effector CD8+ T LN	Macrophages LN|CD8+ NKT-like LN	Macrophages LN|Plasmacytoid Dendritic LN	Macrophages LN|Macrophages LN	Macrophages LN|Neutrophils LN	Macrophages LN|Myeloid Dendritic LN	Macrophages LN|Plasma B LN	Macrophages LN|Basophils LN	Macrophages LN|CAF LN	Neutrophils LN|Myo LN	Neutrophils LN|Luminal LN	Neutrophils LN|Naive B LN	Neutrophils LN|Naive CD4+ T LN	Neutrophils LN|Effector CD8+ T LN	Neutrophils LN|CD8+ NKT-like LN	Neutrophils LN|Plasmacytoid Dendritic LN	Neutrophils LN|Macrophages LN	Neutrophils LN|Neutrophils LN	Neutrophils LN|Myeloid Dendritic LN	Neutrophils LN|Plasma B LN	Neutrophils LN|Basophils LN	Neutrophils LN|CAF LN	Myeloid Dendritic LN|Myo LN	Myeloid Dendritic LN|Luminal LN	Myeloid Dendritic LN|Naive B LN	Myeloid Dendritic LN|Naive CD4+ T LN	Myeloid Dendritic LN|Effector CD8+ T LN	Myeloid Dendritic LN|CD8+ NKT-like LN	Myeloid Dendritic LN|Plasmacytoid Dendritic LN	Myeloid Dendritic LN|Macrophages LN	Myeloid Dendritic LN|Neutrophils LN	Myeloid Dendritic LN|Myeloid Dendritic LN	Myeloid Dendritic LN|Plasma B LN	Myeloid Dendritic LN|Basophils LN	Myeloid Dendritic LN|CAF LN	Plasma B LN|Myo LN	Plasma B LN|Luminal LN	Plasma B LN|Naive B LN	Plasma B LN|Naive CD4+ T LN	Plasma B LN|Effector CD8+ T LN	Plasma B LN|CD8+ NKT-like LN	Plasma B LN|Plasmacytoid Dendritic LN	Plasma B LN|Macrophages LN	Plasma B LN|Neutrophils LN	Plasma B LN|Myeloid Dendritic LN	Plasma B LN|Plasma B LN	Plasma B LN|Basophils LN	Plasma B LN|CAF LN	Basophils LN|Myo LN	Basophils LN|Luminal LN	Basophils LN|Naive B LN	Basophils LN|Naive CD4+ T LN	Basophils LN|Effector CD8+ T LN	Basophils LN|CD8+ NKT-like LN	Basophils LN|Plasmacytoid Dendritic LN	Basophils LN|Macrophages LN	Basophils LN|Neutrophils LN	Basophils LN|Myeloid Dendritic LN	Basophils LN|Plasma B LN	Basophils LN|Basophils LN	Basophils LN|CAF LN	CAF LN|Myo LN	CAF LN|Luminal LN	CAF LN|Naive B LN	CAF LN|Naive CD4+ T LN	CAF LN|Effector CD8+ T LN	CAF LN|CD8+ NKT-like LN	CAF LN|Plasmacytoid Dendritic LN	CAF LN|Macrophages LN	CAF LN|Neutrophils LN	CAF LN|Myeloid Dendritic LN	CAF LN|Plasma B LN	CAF LN|Basophils LN	CAF LN|CAF LN
CPI-SC08AC51E15	TGFB1_integrin_aVb6_complex	simple:P01137	complex:integrin_aVb6_complex	TGFB1		True	False	False	curated	True	0.045																									1.218	0.895											1.274	0.952											1.391	1.069											1.187	0.865																							1.28	0.958											1.804	1.482																							1.19												0.866																																																																																																																																																																																				
CPI-SC0CDC669B3	OSM_LIFR	simple:P13725	complex:LIFR	OSM		True	False	True	curated	False	0.045																									0.829											0.985	2.665											2.821	1.085											1.242												0.767	3.35											3.507	2.972											3.128																																																																																																																																2.054											2.433													1.898																																																																	
CPI-SC0BD23E626	BMP8A_ACVR1_BMPR2	simple:Q7Z5Y6	complex:ACVR1_BMPR2	BMP8A		True	False	True	curated	False	0.045																																																1.674	1.279	1.299										1.997																									1.258	1.278										1.976												1.544												2.446												1.564												1.579																																																																																											1.575		1.923											2.084																																																																	
CPI-SS0475BE8ED	EFNA4_EPHA2	simple:P52798	simple:P29317	EFNA4	EPHA2	True	False	True	curated	False	0.045	1.718	2.197										1.469	2.995	3.474										2.746																																																														1.568																																																1.568												2.962					2.296						2.56		3.378					2.712						2.976																																																																																																																																															
CPI-SC02DEB4893	IFNG_Type_II_IFNR	simple:P01579	complex:Type_II_IFNR	IFNG		True	False	True	curated	False	0.045																																																																																																	2.994	3.205		3.681	2.527		3.47	3.431				3.837																																																																																																						2.956	2.833					3.506		5.589	2.7		4.675	2.972																																																																																											
CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	False	False	True	curated	False	0.045				3.949				4.198								2.994				3.243																																																																																																																				3.476				3.725											6.082	4.733					5.035							4.788	3.439					3.741																																																																																																																																									4.285						3.238
CPI-SC0002A7A8F	GDF11_ACVR_1B2B_receptor	simple:O95390	complex:ACVR_1B2B_receptor	GDF11		True	False	True	curated	False	0.045	0.937	0.841											0.768	0.672																							0.754	0.658																																																																																															0.844	0.748											1.16	1.052																																																																0.934	0.826																																																																													4.099	3.991																								
CPI-SC06C75F978	APOE_TREM2_receptor	simple:P02649	complex:TREM2_receptor	APOE		True	False	True	curated	False	0.045				4.154				1.419								4.032				1.296																				4.642				1.906																																																																																												4.454				1.719												4.727													4.318																																																																													2.775	6.058		2.833																								4.073																																												
CPI-SS09491FBF4	DAG1_CELSR3	simple:Q14118	simple:Q9NYQ7	DAG1	CELSR3	True	True	True	curated	False	0.045	1.703	1.758											1.738	1.793																																																																																																																							1.464	1.518											2.166	2.232					2.172							2.193	2.259					2.2																																																																																																																																									1.453	1.519											
CPI-SS0EBFE1854	EFNA1_EPHA4	simple:P20827	simple:P54764	EFNA1	EPHA4	True	False	True	curated	False	0.045	2.25	2.949							2.575				4.479	5.178							4.804																																																																																																																												4.226	4.749			4.0	4.287								5.324	5.848			5.098	5.386																																																																																																																																																						
CPI-SS0859C173B	TNFSF14_LTBR	simple:O43557	simple:P36941	TNFSF14	LTBR	True	False	True	curated	False	0.045																									2.031	2.547		2.185								2.552																																																	2.017	2.533		2.172								2.538	2.066	2.582		2.22								2.586																																																																																																							2.561											2.194																																																																																											
CPI-SS0EBDDDF8A	SEMA7A_PLXNC1	simple:O75326	simple:O60486	SEMA7A	PLXNC1	False	False	True	curated	False	0.045																																																																																																																																																																																																																																						2.09		1.161								1.248		1.214	2.779		1.849			1.16														0.97	0.895			1.114		1.081	2.645		1.716			1.027																																							
CPI-SS0A2949959	ICAM3_CD209	simple:P32942	simple:Q9NNX6	ICAM3	CD209	True	False	True	curated	False	0.045																												2.884																																				2.355												5.129												2.65												2.658												2.818												2.611																																																						1.228													1.76													1.48													1.639													1.283																										4.482																										1.274																															
CPI-CS0215886EA	LTC4_byLTC4S_CYSLTR1	complex:LTC4_byLTC4S	simple:Q9Y271		CYSLTR1	True	False	True	curated	False	0.045																																								2.737	2.305			2.915		2.332						4.209	3.777			4.387		3.804																														1.891	1.458			2.068		1.485																																																																																																																																																				1.558				1.553																																																																			
CPI-CC0010C54C6	atRetinoicAcid_byALDH1A1_RAreceptor_RARA	complex:atRetinoicAcid_byALDH1A1	complex:RAreceptor_RARA			True	False	True	curated	False	0.045																																																	4.477	4.4		4.382								4.524																																																																									1.545	1.469		1.45								1.593																																																																																																																																																	5.815					5.909						5.872		1.772					1.867						1.829
CPI-CS0DC57DE37	Desmosterol_byDHCR7_NR1H3	complex:Desmosterol_byDHCR7	simple:Q13133		NR1H3	True	False	True	curated	False	0.045		1.366										1.775		2.774										3.183																																																																																				1.399																																																	1.946		3.851						4.067					4.226																										1.522													1.544																																																																																4.736						4.951					5.111													
CPI-SC0FA241084	CSPG4_integrin_a3b1_complex	simple:Q6UVK1	complex:integrin_a3b1_complex	CSPG4		False	False	False	curated	True	0.045	2.095				1.387							1.387	1.176																																																																																																																								1.879				1.171							1.171	1.968	1.657									1.47		1.866																																																																																																																																																1.573	1.261											1.471
CPI-CC0A06D2C2D	atRetinoicAcid_byALDH1A1_RAreceptor_RXRB	complex:atRetinoicAcid_byALDH1A1	complex:RAreceptor_RXRB			True	False	True	curated	False	0.045																																					1.31	1.344											4.832	4.866		4.528								4.764																																																																									1.901	1.935		1.596								1.832																																																																																																																																																6.463	6.267												2.421	2.225											
CPI-CS0086A177F	ProstaglandinE2_byPTGES2_PTGER2	complex:ProstaglandinE2_byPTGES2	simple:P43116		PTGER2	True	False	True	curated	False	0.045			1.068		1.123	1.061									1.247		1.302	1.241		1.094																																																																																																																			0.879			0.872																							1.7				1.951																																																1.022																																																				1.774				2.025																																												
CPI-SC0F78051B8	BMP8A_ACVR_1A2A_receptor	simple:Q7Z5Y6	complex:ACVR_1A2A_receptor	BMP8A		True	False	True	curated	False	0.045																																																1.73	1.279	1.299										2.053																									1.258	1.278										2.031												1.599												2.502												1.62												1.635																																																																																											1.599		1.923											2.108																																																																	
CPI-SS0EA05941A	CCL5_CCR4	simple:P13501	simple:P51679	CCL5	CCR4	True	False	True	curated	False	0.045																											2.877			1.884			1.963						2.104																								5.834			4.842			4.921																														7.661			6.668			6.747																																																																																															5.783	5.227												7.257	6.701																																																																																																			
CPI-CS087E1C654	LipoxinA4_byALOX5_CYSLTR1	complex:LipoxinA4_byALOX5	simple:Q9Y271		CYSLTR1	True	False	True	curated	False	0.045																																								2.737	2.305			2.915		2.332						4.209	3.777			4.387		3.804																														1.891	1.458			2.068		1.485																																																																																																																																																				1.558				1.553																																																																			
CPI-CS0891F5216	LeukotrieneC4_byLTC4S_CYSLTR1	complex:LeukotrieneC4_byLTC4S	simple:Q9Y271		CYSLTR1	True	False	True	curated	False	0.045																																								2.737	2.305			2.915		2.332						4.209	3.777			4.387		3.804																														1.891	1.458			2.068		1.485																																																																																																																																																				1.558				1.553																																																																			
CPI-SS0F1E79A03	WNT5A_SFRP1	simple:P41221	simple:Q8N474	WNT5A	SFRP1	True	False	False	curated	False	0.045																																					2.104	2.045										1.032																																					2.111	2.051																																			1.972	1.912											2.431	2.372										1.359																																																																																												3.122	2.305																									2.993	2.176																																																		
CPI-SC0CEE7CCC6	IL1RN_IL1_receptor_inhibitor	simple:P18510	complex:IL1_receptor_inhibitor	IL1RN		True	False	True	curated	False	0.045																																								2.01			3.674	2.261																																2.582			4.247	2.833								2.677			4.342	2.928																																																																																																																																										1.165	4.381											1.906	2.127	5.344																																																																					
CPI-SS07FEEF0C3	TNFSF13B_TNFRSF13B	simple:Q9Y275	simple:O14836	TNFSF13B	TNFRSF13B	True	False	True	curated	False	0.048																																															2.835																																				3.325												3.623																								2.161																								1.375																																																																																		3.348								2.779					4.843								4.274					5.7								5.132					3.484								2.916																															2.287								1.718		
CPI-SS079728E8B	ADORA2B_ENTPD1	simple:P29275	simple:P49961	ADORA2B	ENTPD1	False	True	False	curated	False	0.048			1.514	2.936			1.931	3.06			1.556	1.754			1.295	2.717			1.712	2.841				1.534																																																																																																																																								1.21				2.105	2.133					1.767																																																																																																																																															
CPI-SC01AADFEB3	TGFB1_TGFbeta_receptor2	simple:P01137	complex:TGFbeta_receptor2	TGFB1		True	False	True	curated	False	0.048																																				1.644												1.7												1.818												1.613																								1.707				1.558				1.458				2.23																								1.616												1.293																																							1.794																										1.992							1.543						2.054													1.81																																																																														
CPI-SS0FC01B947	EFNA5_EPHA4	simple:P52803	simple:P54764	EFNA5	EPHA4	False	False	True	curated	False	0.048		1.981							1.607				3.726	4.425							4.051																																																																																																																1.591	2.29							1.916					2.666				2.204								5.046	5.57			4.82	5.108																																																																																																																																											2.0											
CPI-SS0A021DB6E	CCL5_CCR1	simple:P13501	simple:P32246	CCL5	CCR1	True	False	True	curated	False	0.048																												3.024			1.953	2.896								2.251				2.123																				5.981			4.911	5.853																																7.808			6.737	7.68																																																																																																			6.326	5.777												7.8	7.251																																																																																																
CPI-SS0579FA162	IGF2_IGF1R	simple:P01344	simple:P08069	IGF2	IGF1R	True	False	True	curated	False	0.048	2.867	2.772										1.828																																																																																																																									2.964	2.869										1.926	3.792	4.284	1.745	1.77			2.721		3.655				1.902																																																																																																																																																2.888	3.38											
CPI-SC06CA2BDAB	IL1RN_IL1_receptor	simple:P18510	complex:IL1_receptor	IL1RN		True	False	True	curated	False	0.048																																					1.704						1.954	2.261				1.7																									2.276						2.526	2.833				2.272	2.371						2.621	2.928				2.367																																																																																																																																													1.856						2.127					1.956																																																																	
CPI-SC01BC018A0	IL1B_IL1_receptor_inhibitor	simple:P01584	complex:IL1_receptor_inhibitor	IL1B		True	False	True	curated	False	0.048																																								5.609			7.274	5.861																																3.661			5.326	3.912								4.894			6.559	5.145																																																																																																																																									4.229	4.451	7.667											3.581	3.803	7.019																																																																					
CPI-SS09C1364FD	PTPRS_SLITRK6	simple:Q13332	simple:Q9H5Y7	PTPRS	SLITRK6	False	True	False	curated	False	0.048	1.552	2.442											1.086	1.976																																																																																																																							1.466	2.356											2.29	2.939												1.647	2.297																																																																1.632	2.282													1.984																																																																1.697	2.346											
CPI-SC0089DC473	IL7_IL7_receptor	simple:P13232	complex:IL7_receptor	IL7		True	False	True	curated	False	0.048																																																																																							3.622			3.149			2.149																																																							2.746	2.783	2.269				2.721																																																																																																															3.293	3.33	2.816				3.268																																	2.905	2.943	2.429				2.881			
CPI-SS04E33D0FB	EFNA5_EPHA1	simple:P52803	simple:P21709	EFNA5	EPHA1	False	False	True	curated	False	0.048	1.86	1.517							1.771				4.303	3.961						3.656	4.214																																																																																																																2.169	1.826							2.08									2.134								4.946	4.929			4.91	5.038																																																																																																																																																						
CPI-SS08EC6823D	CD80_CTLA4	simple:P33681	simple:P16410	CD80	CTLA4	False	True	False	curated	False	0.048																																							3.057			1.691		1.551	1.388																																										2.963			1.597		1.457	1.294																																																																																																																																					1.622													2.237	1.438					1.454																				3.15	2.351					2.367																																										
CPI-SS0A9E884E0	CD200_CD200R1	simple:P41217	simple:Q8TD46	CD200	CD200R1	True	False	True	curated	False	0.048			2.173	2.199	2.735	2.037		2.189	1.955																																																																																																																														1.62	1.647	2.183	1.484		1.637	1.403									1.781																																																																																																																					1.925																																							1.464							
CPI-SS065D9259F	PGF_NRP2	simple:P49763	simple:O60462	PGF	NRP2	True	False	True	curated	False	0.048													2.582	1.43		1.819																																																																																																																					3.014	1.862		2.251				1.515				1.674														3.016	1.572								2.45																																																																																																																																						3.898	2.454								3.332			1.699
CPI-SC044C2FDA4	COL27A1_integrin_a2b1_complex	simple:Q8IZC6	complex:integrin_a2b1_complex	COL27A1		True	False	False	curated	True	0.048	4.827	2.741											4.627	2.541																																																																																																																							3.525	1.439											5.432	3.219											2.698	5.139	2.926											2.405																																																					3.341																																																																														4.121	1.908											
CPI-SS030BB46BB	ANXA1_FPR2	simple:P04083	simple:P25090	ANXA1	FPR2	True	False	True	curated	False	0.051							5.401												5.099												6.717												7.422												9.693												8.13																								8.224												7.617																																				7.999																																																			3.671													5.209													4.803													3.938													3.832																																																				7.521													4.941						
CPI-CS05B3376EE	CD1B_complex_IL6ST	complex:CD1B_complex	simple:P40189		IL6ST	True	False	True	curated	False	0.051																																																																																					1.364	1.446	1.689	1.605				1.544				2.477																																																																																																																																																																						3.289	3.717	2.959	4.372	3.334	3.404	2.771			3.208	2.804		4.188																																							
CPI-SC046604E76	COL4A2_integrin_a2b1_complex	simple:P08572	complex:integrin_a2b1_complex	COL4A2		True	False	False	curated	True	0.051	6.05	3.964											4.03																								3.339																																																																																																4.98	2.894											6.788	4.575											4.054	4.504	2.29																																																																3.457													4.152																																																																	6.451	4.238											3.717
CPI-SS051AA0057	BAG6_NCR3	simple:P46379	simple:O14931	BAG6	NCR3	False	False	True	curated	False	0.051										3.263												3.467												2.92												3.11												3.507												2.525												2.419												3.544												2.654												2.707												2.549												3.21					2.335													2.595													1.539																																																																																																																																		1.932										
CPI-SC0C2126F8E	JAM2_integrin_a4b1_complex	simple:P57087	complex:integrin_a4b1_complex	JAM2		False	False	False	curated	True	0.051																																							1.988	2.633		1.624		2.471	2.296																																																																																										3.022	3.668	2.497	2.658		3.505	3.33	2.639	2.027	1.87																																																																																																																																																																		1.876						3.394	
CPI-SC0671450D5	WNT2B_FZD3_LRP5	simple:Q93097	complex:FZD3_LRP5	WNT2B		True	False	False	curated	False	0.051	0.873	1.24										0.732	1.061	1.428										0.92														1.044																																															0.845	1.211																																															0.791	1.157										0.649	2.074	2.353												1.228	1.508																																																																																																																																																										
CPI-SS08DA48A5A	CCL3_CCR1	simple:P10147	simple:P32246	CCL3	CCR1	True	False	True	curated	False	0.051																																								6.988			5.917	6.859																																												3.95			2.879	3.822								3.027			1.956	2.899																																																																																																																2.331	1.782												3.775	3.226												6.298	5.749																																						2.243																																
CPI-CS030959ED1	2arachidonoylglycerol_byDAGLB_CNR2	complex:2arachidonoylglycerol_byDAGLB	simple:P34972		CNR2	True	False	True	curated	False	0.051										1.55												1.793																								3.71												1.637																																				3.396												1.467												1.844																													2.08													2.091																										1.495													1.409													1.518													2.093													2.363																										1.511																																							1.49										
CPI-SS07D9A48A2	LTA_TNFRSF1B	simple:P01374	simple:P20333	LTA	TNFRSF1B	True	False	True	curated	False	0.051																											2.904	3.631		2.09	2.911	3.93	2.504																																																																																																																																																																																																	1.635		2.419	3.921	2.255		2.161																																	1.689		2.473	3.975	2.309		2.215																																										
CPI-SC0104DF8E5	IL10_IL10_receptor	simple:P22301	complex:IL10_receptor	IL10		True	False	True	curated	False	0.051																																							1.567	2.052			1.653	1.986	1.458	2.19	1.46																																								1.014	1.5			1.101	1.433		1.638																														1.394				1.327		1.532																																																																																																																	1.774																																																																						
CPI-SS0DC98E54D	CD80_CD28	simple:P33681	simple:P10747	CD80	CD28	False	True	False	curated	False	0.051																																							3.071	1.354		1.997			2.153																																										2.977	1.26		1.903			2.059																																																																																																																																					2.524		1.486											3.139	1.659	2.101																								4.052	2.573	3.015																																														
CPI-SS0CC5DCE80	CDH1_KLRG1	simple:P12830	simple:Q96E93	CDH1	KLRG1	False	False	True	curated	False	0.051			4.289		6.106	4.219		4.086	5.693						3.837		5.655	3.768		3.634	5.242																																																																																																																																	6.462						8.232							6.307						8.078																																																																																																		3.05						4.82																																								
CPI-SC015580274	WNT2B_FZD3_LRP6	simple:Q93097	complex:FZD3_LRP6	WNT2B		True	False	False	curated	False	0.051	0.873	1.337										0.732	1.061	1.525										0.92														1.141																																															0.845	1.308																																															0.791	1.254										0.649	2.074	2.683												1.228	1.838																																																																																																																																																										
CPI-SS0D9E45677	CD40LG_CD40	simple:P29965	simple:P25942	CD40LG	CD40	True	False	True	curated	False	0.051																												3.501				3.083		3.221		2.584																												3.407				2.989		3.127		2.49																																																																																																																		2.937				1.842	2.427		4.615			2.056			2.461							4.139			1.579																																																																																																								
CPI-SC0ABE9B7D2	FBN1_integrin_a5b1_complex	simple:P35555	complex:integrin_a5b1_complex	FBN1		True	False	False	curated	True	0.051												1.877				1.992				2.154				2.19																																																																																																													2.733			3.797	2.895	2.867		3.959	3.022			3.995																																																																																																																																																																	2.681	2.528	2.572	3.618					2.794
